Track ID,Titel,Artist,ISRC,Popularity
3PRLM4FzhplXfySa4B7bxS,Money On My Mind,Sam Smith,GBUM71308252,0
5lnsCyEKWofnC00U4Ax0ti,Bitch Better Have My Money,Rihanna,QM5FT1500006,2
6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,"Eminem, Rihanna",USUM71015397,8
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,Adele,GBBKS1000351,4
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,USRC11300686,83
52gvlDnre9craz9dKGObp8,La La La,"Naughty Boy, Sam Smith",GBAAA1300148,76
5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,"AronChupa, Little Sis Nora",SEYOK1406001,74
7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",USUM71109132,83
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,USSM11301446,84
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,USIR10211559,15
1qsDtSj450Wo6JtMgDjg4L,I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",USAT21206765,0
6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. JAY-Z),"Beyoncé, JAY-Z",USSM11307800,74
1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,"DJ Snake, AlunaGeorge",USUM71414293,1
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,USRC11400866,80
0yhPEz5KxlDwckGJaMlZqM,Centuries,Fall Out Boy,USUM71412644,5
1CvhKmrutTAta5awpJcFDn,Watch Me (Whip / Nae Nae),Silentó,USUM71506622,1
2CAK2t1reUgPK6OMgAMURB,Wasted,"Tiësto, Matthew Koma",CYA111400022,1
5IWmU2PNimgYuTLddU2DRo,Payphone,"Maroon 5, Wiz Khalifa",USUM71203347,0
06Hdbxh6NCy6TIhjdXTchB,Headlights (feat. Ilsey),"Robin Schulz, Ilsey",DEA621500407,56
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,USEE10800667,80
6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,USUM71203514,82
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,USSM11002931,87
4kO7mrAPfqIrsKwUOK5BFx,Midnight City,M83,GB55H1100002,2
0k6DnZMLoEUH8NGD5zh2SE,Ayo,"Chris Brown, Tyga",USRC11403042,76
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,USUM71510437,73
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,USAT21206909,81
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,USSM18100116,17
6jHKJ5sennAgsNI6m15VO0,Jealous - Remix,"Nick Jonas, Tinashe",USUM71416529,0
3JIGmSPUizgiWcZ0uO1inR,Here,Alessia Cara,USUM71506251,0
4w7yrP4RAeeyhfG9nJqQvS,I Don't Fuck With You,"Big Sean, E-40",USUM71414033,6
02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,USSM11408532,73
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,GBAYE0500605,88
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,GBAYE1101143,87
6DXLO8LndZMVOHM0wNbpzg,Danza Kuduro,"Don Omar, Lucenzo",USUM71020778,80
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,GBAYE0200772,90
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",USRC11201220,80
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,USRC10800300,86
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,USSM10804556,77
0eGsygTp906u18L0Oimnem,Mr. Brightside,The Killers,USIR20400274,8
6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,"Eminem, Nate Dogg",USIR10211066,14
1rHtngf9FuO1y0aEyPcNVF,Wonderwall - Remastered,Oasis,GBQCP1400109,1
1i1rNVtxbE7rdFfpHuNq2j,Hold My Hand,Jess Glynne,GBAHS1500049,66
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,USGF19942501,15
0EQOvQPg4XXBtGImePb2oD,Reality,"Lost Frequencies, Janieck Devy",NLF711502765,0
4y6c5vMzKKM3KsMbHtjKx5,Stronger,Kanye West,USUM70741299,10
5SqSckut3FcoQKmGkMWgp1,Often,The Weeknd,USUG11401323,0
6sDQ4uiWw9OdVrCXFLSlZt,Rap God,Eminem,USUM71314079,5
7MjKAV0mFiEID9WhDSSzaW,Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",USSM11408374,73
747eWJy8c3u09N30NSqSTp,I'll Show You,Justin Bieber,USUM71516758,0
6splO3UF8hSmK33y5fJTNk,Lay It All on Me (feat. Ed Sheeran),"Rudimental, Ed Sheeran",GBAHS1400395,59
3NLnwwAQbbFKcEcV8hDItk,Perfect,One Direction,GBHMU1500104,83
52izjvF7wwveRG1rDJsGWe,Love Myself,Hailee Steinfeld,USUM71510716,2
46GGxd8TVRt6FjUBfCavVT,Renegades,X Ambassadors,USUM71502643,1
40EB7ABUO6MoWMUwPKptJ7,Let It Go,James Bay,USUM71405265,69
7crplFzt7spG80NCbpmuCp,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",USUM71516597,1
37R0bQOQj5a7DOqh1TGzvB,One Call Away,Charlie Puth,USAT21502703,68
3pXF1nA74528Edde4of9CC,Don't,Bryson Tiller,USRC11501051,86
7xT0GApaXGNVMUdRx2taZv,Hide Away,Daya,QM4ZV1500057,0
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),"Snakehips, Tinashe, Chance the Rapper",GBARL1501370,71
3XIIOCu6B8PuGq5j61asEM,The Greatest,"Sia, Kendrick Lamar",USRC11601332,3
4Zpe9VME8DiFjLdqSqPRoZ,Close,"Nick Jonas, Tove Lo",USUM71602394,0
12REd1n8PeiHHWOh066tpr,Never Be Like You,"Flume, kai",AUFF01500784,1
6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,TCACL1659817,54
6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",USRC11600642,71
46NBoIAHrmR7qcUGCIFEjR,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),"David Guetta, Zara Larsson",GB28K1500141,71
2h1IPjP471JJRSShTHRUhi,Dangerous Woman,Ariana Grande,USUM71601826,5
6F609ICg9Spjrw1epsAnpa,Controlla,Drake,USCM51600080,6
27PmvZoffODNFW2p7ehZTQ,Don't Mind,Kent Jones,USSM11603011,69
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,Selena Gomez,USUM71513588,66
3KZcrZ36LW9RnChK1iIkth,Send My Love (To Your New Lover),Adele,GBBKS1500215,2
6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,"Coldplay, Seeb",GBAYE1600763,70
4qqArAiTPueDxIp7cf87h7,Final Song,MØ,GBARL1600463,66
3GBlLqIYgB8zWaeWDNJzdh,Capsize,"FRENSHIP, Emily Warren",USSM11605173,1
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,AUZN31500442,67
0nhBKubnVz9yFNNprBniWz,YOUTH,Troye Sivan,AUUM71501373,71
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",USAT21601893,77
2M1XxSdrHaTIpPMhSPmrO4,Let Me Hold You (Turn Me On),"Cheat Codes, Dante Klein",NLZ541600032,0
4a87wpeqAcOv03pYihEzku,Broccoli (feat. Lil Yachty),"DRAM, Lil Yachty",USUYG1098775,56
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,GBARL1601358,79
3OalxlWH0v14kyBcNBMINt,Mercy,Shawn Mendes,USUM71603531,0
21xJVN5wEbJogczYxfZhqR,Black Beatles,"Rae Sremmurd, Gucci Mane",USUM71603293,1
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"Future, The Weeknd",USSM11600557,86
6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",GBUM71304610,77
3xqF04FdMK7gpIPG3SPFpY,It's Time,Imagine Dragons,USUM71200987,3
5N8nNuTmIzkZOfcxXlygUw,Ginza,J Balvin,MXUM71501907,0
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Meghan Trainor,USSM11408349,70
7n6ibfsRHhCb1Ccl9Fg2CZ,Scream & Shout,"will.i.am, Britney Spears",USUM71215597,2
6t6oULCRS6hnI7rm0h5gwl,Some Nights,fun.,USAT21104050,71
0pn6qyOJYNwP9nhGg3L7dV,Somebody,"Natalie La Rose, Jeremih",USUM71417961,0
2rgtCOVK2tpfao2VjURn84,Lovers on the Sun (feat. Sam Martin),"David Guetta, Sam Martin",GB28K1400016,74
0Dho96aJIZ5LJZXyPllbWA,Best Day Of My Life,American Authors,USUM71302187,66
0JhKJg5ejeQ8jq89UQtnw8,Levels - Radio Edit,Avicii,SEUM71100962,14
4XPWKmy05Rcff6TLHNoNF8,Ghost,Ella Henderson,GBHMU1400029,64
6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),"Skrillex, Sirah",USAT21104243,72
0PjkFSNBbpfYRYpAG4uuGb,Boom Clap,Charli xcx,GBAHS1400160,51
57PjISfyOyDcvTPipz16nf,Love Me Again,John Newman,GBUM71301538,9
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,GBHMU1300210,87
24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),"Calvin Harris, Florence Welch",GBARL1201392,80
51tUT1gHE30GQPhn1agudM,Hideaway,Kiesza,USUM71400121,69
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,GBHMU1400159,84
0a9npeEQIad1Wr4H1RsLPU,Habits (Stay High),Tove Lo,SE3NM1300101,63
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,USCM51200060,81
4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),"Calvin Harris, Alesso, Hurts",GBARL1301271,77
0ltBH1JNzSvQJPjJpvTu9B,Whistle,Flo Rida,USAT21201745,57
1FsH6OZCKLWbBgqj8JcCvO,The Man,Aloe Blacc,USUM71312880,1
7HW01sQy5UOxyezzZg98nd,The Days,Avicii,CH3131340471,1
5UzTtUZper0CphnqZYvsIu,Young And Beautiful,Lana Del Rey,GBUM71301823,0
1olNHIIVl4EVwIEPGYIR7G,Holy Grail,"JAY-Z, Justin Timberlake",QMJMT1300025,1
19RevBdb9MKUaBIvxSbGd4,I Want You To Know,"Zedd, Selena Gomez",USUM71502344,1
3X7IB5SXkYVELL7zNhvbTh,Animals - Original Mix,Martin Garrix,DEN061302109,0
37sINbJZcFdHFAsVNsPq1i,Superheroes,The Script,GBARL1400978,78
5Z7ygHQo02SUrFmcgpwsKW,Wild Ones (feat. Sia),"Flo Rida, Sia",USAT21104103,52
600HVBpzF1WfBdaRwbEvLz,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,USWD11366376,63
73Qlt0XuhuYzEigjitm2ze,Cool for the Summer,Demi Lovato,USHR11536621,0
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,GBARL1100748,87
4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,USCA21001262,73
4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,GBAHS1100350,74
71O1jD7bF3cdMPvPi186V6,I Will Wait,Mumford & Sons,GBUM71204769,1
4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),"Pitbull, John Ryan",USRC11401783,82
7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),"USHER, Juicy J",USRC11402425,68
1R2SZUOGJqqBiLuvwKOT2Y,Gangnam Style (강남스타일),PSY,USUM71210283,0
3OgesRs9A97HaLMZEWBM9a,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,"John Legend, Jason Agel, Tiësto",USSM11400705,0
5rph5sObvxskRcb1JLV70r,Don't Tell 'Em,"Jeremih, YG",USUM71406166,0
7pJgjBf82BrUQ3z7HdQvW1,The Heart Wants What It Wants,Selena Gomez,USHR11435979,0
7HC3sppue0re7HPfo5zscF,You Make Me,Avicii,CH3131340083,3
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,USSM19902991,80
1HbcclMpw0q2WDWpdGCKdS,Tenerife Sea,Ed Sheeran,GBAHS1400096,69
0lLDaAdXcjOQ7Mf2NXzXay,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis, Grandmaster Melle Mel, Eric Nally, Grandmaster Caz, Kool Moe Dee",GMM881500002,2
2bNrvWD9d5Zn9tS8XvcaMk,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,"Avicii, Nicky Romero",SEUM71201601,4
4hEl2wrneFEJbJ6SDYWd2f,Not Afraid,Eminem,USUM71011769,11
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,USEE11100768,73
5uA1iiDba4P11dsogQIc5Q,Latch - Acoustic,Sam Smith,GBUM71304980,46
0bXpmJyHHYPk6QBFj25bYF,Intro,The xx,GBBKS0900196,7
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,USWB10002407,89
5hZ88EF0tdJNs83F0nB2Ew,"Hey, Soul Sister",Train,USSM10904113,0
69yVxyuRahEzs2taFMVVoO,Empire State Of Mind [Jay-Z + Alicia Keys],JAY-Z,USJZ10900031,2
2WzpOMkCaakq1T3luPCjLH,Know Yourself,Drake,USUM71502037,0
24jvD83UgLmrdGjhWTFslY,Video Games,Lana Del Rey,GBUM71111621,68
1wAXODAAL6hY64ZdhrnjBO,Drive By,Train,USSM11106876,1
5MEYDJVJMaGAXfddTo0D6J,Dear Future Husband,Meghan Trainor,USSM11406291,72
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",GB28K1200052,78
4Uc6BcPeBKfZUlX6jhumGv,Can't Remember to Forget You,"Shakira, Rihanna",USRC11301790,0
0zkiQH567SDLqfWNBaU3hv,#SELFIE,The Chainsmokers,USDM31400016,2
015IsLQFXbEm0f541N2qoX,Red Lights,Tiësto,CYA111300030,3
10ViidwjGLCfVtGPfdcszR,Home,Edward Sharpe & The Magnetic Zeros,USVR90954206,2
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,USAR10300924,85
5eqiMMbaeUZ32Q7sS00H35,Anaconda,Nicki Minaj,USCM51400260,69
4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,USSM10801204,73
1NyFRrFiJAJIaR6icj1goI,Skinny Love,Bon Iver,US38Y0811503,0
4i2zhg5fHx4kSwaycOPJqH,Me And My Broken Heart,Rixton,USUM71401800,0
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,USUM71023200,75
39h7qYbmksGgxQzDH9X7Aq,Energy,Drake,USCM51500012,1
6bRbeEgg8v8BQ0HuVuPE7v,Fight Song,Rachel Platten,USSM11500753,39
6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,USRC11201008,3
6hFYIJDwADard4Z8dvlpzp,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],"Asaf Avidan & the Mojos, Wankelmut",DEQ321200132,1
4DBkrkVzx7jxxIjxI6FYvz,This Is How We Do,Katy Perry,USUM71311297,0
4wTMBYRE6xVTIUQ6fEudsJ,Take Care,"Drake, Rihanna",USCM51100547,29
7gARZ2i5u5DHC1b1n1fML5,Breezeblocks,alt-J,GBZUZ1200067,1
01uqI4H13Gsd8Lyl1EYd8H,Same Love (feat. Mary Lambert),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mary Lambert",GMM881200024,61
0xIVvRmjztR1AwuHrkhH41,Addicted To You,Avicii,CH3131340085,4
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,USAT21001883,81
44aN5xKL3kGHvQ5bXVk6B8,Ghost Town,Adam Lambert,USWB11504265,63
7E7sAg5qPv0cObXCWRsYMJ,Lay Me Down,"Sam Smith, John Legend",GBUM71500850,0
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",USUM71100061,77
5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Maroon 5,USJAY0300082,1
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,USSM10702135,85
70cTMpcgWMcR18t9MRJFjB,I Gotta Feeling,Black Eyed Peas,USUM70965169,8
2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,USUM71300299,78
1UZ25gykR30Oewh3dBRtVZ,Only,"Nicki Minaj, Drake, Lil Wayne, Chris Brown",USCM51400340,65
13qqdlSeF8FcxsRyapDMZ0,Changes,"Faul & Wad, PNAU",DEQ321300420,5
0uXO2GrNiIb1xHT9LUdxZE,Sexy Bitch (feat. Akon),"David Guetta, Akon",FRZID0900500,71
0mkjekH9rwp4Fg5PxzUTrd,0 To 100 / The Catch Up,Drake,USCM51400222,2
2q6j0nlwgKlYy7xgrria4S,Show Me,"Kid Ink, Chris Brown",USRC11301420,0
6b5rA9rthDbZDOQp9UbOgl,Little Lion Man,Mumford & Sons,GBUM70909097,1
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,USAT21101961,82
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,USRC10800301,83
7sZUHAC6nadme4EwrLe99Q,Summertime Sadness,Lana Del Rey,GBUM71111565,62
6V2D8Lls36APk0THDjBDfE,Started From the Bottom,Drake,USCM51300064,4
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),"Matoma, The Notorious B.I.G., Ja Rule, Ralph Tresvant",USAT21500224,66
386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,USAT21001886,81
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,5 Seconds of Summer,GBUM71400377,75
70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,LMFAO,USUM71108090,72
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,USWB10300474,90
7qfwcqfGOkQYtzjF4UzJHM,Shot Me Down (feat. Skylar Grey) - Radio Edit,"David Guetta, Skylar Grey",GB28K1400001,60
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,GBHMU1400165,90
1lb0sQGUjzJhkNNU6srjeZ,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",USRC11201328,43
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",USJAY1100032,90
1wYDu4f5nfxwCnio99I47J,Born To Die,Lana Del Rey,GBUM71111120,53
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,GBHMU1100018,87
4bT2zLVv2T4GiK9q9KtI0v,Stay The Night - Featuring Hayley Williams Of Paramore,"Zedd, Hayley Williams",USUM71311478,68
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",USSM11001353,11
0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,Adele,GBBKS0700586,2
4tZp15Dj8yJH3lyf0uh2A4,Easy Love,Sigala,GBCEN1500481,43
33e9HtOfO1ye1h8xQ7Foc9,The Cave,Mumford & Sons,GBUM70909075,0
3cOO5IQtOYs7huq4Z6lYfr,Love Runs Out,OneRepublic,USUM71404631,69
5ubHAQtKuFfiG4FXfLP804,Lego House,Ed Sheeran,GBAHS1100206,75
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,USIR10400813,5
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,USSM19400325,72
3m6KkYKdnbffMpGd9Pm9FP,Seven Nation Army,The White Stripes,GBBKS0200608,8
6z5Yh7kOKeLjqIsNdokIpU,a thousand years,Christina Perri,USAT21102141,68
0VGrgE7GbWaINRnh1bR4k9,Clarity,"Zedd, Foxes",USUM71210662,3
3IyeQMpMEqNcEvFQGJ2eps,Focus,Ariana Grande,USUM71516960,0
1jF7IL57ayN4Ity3jQqGu0,Try,P!nk,USRC11200785,85
1ce3DvvGQn6hY2LMGMLCr5,Black Skinhead,Kanye West,USUM71307719,6
0wsXdby1T3PWLauIkGUZzg,Hula Hoop,OMI,USUS11500000,62
5XJJdNPkwmbUwE79gv0NxK,Gold Digger,"Kanye West, Jamie Foxx",USUM70500143,3
20LxTsa6936zOlzTWqoPVt,The Next Episode,"Dr. Dre, Snoop Dogg",USIR19915078,6
1SgdUjvppHnIp6L7DZSnwc,She Wolf (Falling to Pieces) [feat. Sia],"David Guetta, Sia",GB28K1200043,71
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,USWB19901576,85
2Heh0PiDG6F9fUHID8XV0Z,Warriors,Imagine Dragons,USUM71414163,1
2RUFzxyUlI36KKy9Agkqze,POWER,Kanye West,USUM71018220,8
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,USWB19900690,85
0GNI8K3VATWBABQFAzBAYe,Stay,"Rihanna, Mikky Ekko",USUM71214754,77
4IqXyCH75mW4dMDbHufqDX,Again,Fetty Wap,QMCE31500320,73
5PKWUDfQFtc5qqo8cs1gQp,Set Fire to the Rain,Adele,GBBKS1000348,6
4aIZQ7kJLS1TgFw2pEj0RD,Legend,Drake,USCM51500010,1
1CZOrmHUUjeDP7N2B4Ba6S,Bad Romance,Lady Gaga,USUM70918596,5
6vrUTGn5p8IrfTZ0J6sIVM,Iris,The Goo Goo Dolls,USWB10704707,74
3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix,"Disclosure, Eliza Doolittle, Flume",GBUM71303827,74
4zLBcDtvYNVtF9fnG6lme3,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,"Robin Schulz, Jasmine Thompson",DEA621400666,73
1Gzv0cMy3xm7sgN5gd7WkU,Sun Is Shining,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",USUG11500070,3
7fPHfBCyKE3aVCBjE4DAvl,In The Night,The Weeknd,USUG11500951,0
49aLCvvEKM5EA8IYwDmtaE,Intoxicated - Radio Edit,"Martin Solveig, Good Times Ahead",UK98Q1500003,1
6qC8Jj1XOxknPm8N7EbzKX,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,USUM71504653,0
3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,Galantis,USAT21500650,66
5WNF8VIyabNOd3mVKVKtfL,Tennis Court,Lorde,NZUM71300023,0
0idc0XRnLRovVqpWnGQ6hC,My Love,"Route 94, Jess Glynne",GBQGW1300182,2
7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),"Kygo, Ella Henderson",SEBGA1500224,63
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,J. Cole,USQX91402592,5
5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),"Martin Garrix, USHER",NLZ541500175,67
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,"Armin van Buuren, Trevor Guthrie",NLF711303312,76
7ax0KTiQf6EWa59S3iQwHI,New Americana,Halsey,USUM71507637,0
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),"G-Eazy, Remo the Hitmaker",USRC11400730,70
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",USSM10600677,88
0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,Ed Sheeran,GBAHS1100209,72
09mhA1SJjMHniZPF4Hcihn,Company,Justin Bieber,USUM71516762,0
2vTdEBKuXAFi6T0IbRuDff,"Watch Out For This (Bumaye) [feat. Busy Signal, The Flexican & FS Green]","Major Lazer, Busy Signal, FS Green, The Flexican",US38W1229208,0
1ULa3GfdMKs0MfRpm6xVlu,We Dem Boyz,Wiz Khalifa,USAT21400212,66
7ilS0BPWS8ek2P2GaxH3cP,When We Were Young,Adele,GBBKS1500217,0
4h758AiYnNiiIfkkxoAwsI,Like I Can,Sam Smith,GBUM71308834,0
2bRXehD283NioREYxlohc4,Lights - Single Version,Ellie Goulding,GBUM71028043,0
3ge54HUrk1ht3EX5SMhIzZ,NO,Meghan Trainor,USSM11600935,50
12qZHAeOyTf93YAWvGDTat,All The Small Things,blink-182,USMC19959123,9
4V05j7HDUU2bZQwDOeIySh,Last Resort,Papa Roach,USDW10021712,8
4oyWrvyORD6uCSYCLSRF6W,Powerful (feat. Ellie Goulding & Tarrus Riley),"Major Lazer, Ellie Goulding, Tarrus Riley",QMUY41500013,0
2HUrnrn2N9XQvbvnDh5jPU,Pursuit of Happiness - Steve Aoki Remix,Kid Cudi,USLZJ1545467,1
0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,Ed Sheeran,GBAHS1400091,62
137wbDM4s2ugav7MKO45O9,Wicked Games,The Weeknd,USUM71211686,0
5ZPVQMYn6nD6KYY9U6lwVA,Someone New,Hozier,IEACJ1400143,0
519iK3BrSWhVLhmBlDIP4x,I Bet My Life,Imagine Dragons,USUM71415785,0
3c3XJ9P1BjOtmNXKvdVyHK,For A Better Day,Avicii,CHB701400189,3
7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",FRZID1100110,77
3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),"David Guetta, USHER",GB28K1100030,74
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",USJI10600269,84
5U2m76qAMdr3gXI0g6ptlG,Come & Get It,Selena Gomez,USHR11334422,1
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,USSM10702131,82
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,"Gorillaz, De La Soul",GBAYE0500172,90
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Trey Songz,USAT21405436,72
0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,T-Wayne,QMCE31500241,59
6nYoTBmGFNgfTyRC8x1Fvp,TiK ToK,Kesha,USRC10900433,1
4tg1G3X26wDTmQbipgxhp5,Try Me (feat. Jennifer Lopez and Matoma),"Jason Derulo, Jennifer Lopez, Matoma",USWB11504532,54
5YHR8wBR5jXfGtP766NiAT,If It Ain't Love,Jason Derulo,USWB11600368,53
31Q9ZTF9x81BDonlObCbvP,Forever,"Drake, Kanye West, Lil Wayne, Eminem",USUM70920707,4
6WjmPTZKeDylStKmGHLcqQ,Confident,Demi Lovato,USHR11536743,1
0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",GB7TP1500034,63
1WRy5l3TwrwlzNmB5bOeKw,Pop Style,Drake,USCM51600086,0
